金水区,50100,中餐厅,泮金大塘(农业路店),南阳路66号(农业路口东北角),113.642506,34.786284,0371-63296929;17737150329,8：00——22：00
金水区,50100,中餐厅,食欲老院子荆芥疙瘩汤(经五路店),经五路66号,113.677436,34.785261,15638484588,8：00——22：00
金水区,50100,中餐厅,豫宴玺堂,东风路与信息学院路交叉口,113.657814,34.799823,0371-65667866;15638587166,8：00——22：00
金水区,50100,中餐厅,知山海·野山珍养生宴,九如东路龙湖外环路22-7商铺一层拖二层,113.743133,34.778037,0371-66996168;18803719896,8：00——22：00
金水区,50100,中餐厅,沐锦佳宴,平安大道与中道东路交叉口东南角信息产业大厦一号楼四楼,113.808342,34.791907,0371-69155898;17344899489,8：00——22：00
金水区,50100,中餐厅,小食候湘·湘菜馆(郑州金水店),建业路131号2号楼1号商铺,113.722483,34.74514,17703830537,8：00——22：00
金水区,50100,中餐厅,因味疆来.新疆小馆(建业花园店),凤凰台街道郑汴路建业路交叉口建业路90号建业新天地桂园,113.722386,34.749674,17761667568,8：00——22：00
金水区,50100,中餐厅,俏江南(中瑞国际店),金水区如意东路50号中瑞国际,113.737342,34.80087,13140072925,8：00——22：00
金水区,50100,中餐厅,阿庄新豫菜(黄河南路店),郑东新区黄河南路8-53,113.744004,34.766178,0371-60399288;0371-68109081;18003719961,8：00——22：00
金水区,50100,中餐厅,徐升记不改良老火锅( 郑州东十里铺店 ),十里铺街郑东奥兰门诊部旁,113.729711,34.752799,15738392787,8：00——22：00
金水区,50100,中餐厅,钱塘人家(通泰路店),通泰路与商都路交叉口北300米路西,113.732943,34.751054,0371-53765788,8：00——22：00
金水区,50100,中餐厅,杭州宴(CBD店),郑东新区商务外环路13号绿地峰会天下3楼(近丹尼斯6天地),113.720008,34.777174,0371-66586699,8：00——22：00
金水区,50100,中餐厅,生态全牛宴总店(清真),通泰路宏图街交叉口南100米路东,113.733559,34.751272,0371-86616955;15188359799,8：00——22：00
金水区,50100,中餐厅,遇三蜂涮烤回转自助(国贸360店),新田360广场(郑州国贸店),113.68118,34.785408,18595876633,8：00——22：00
金水区,50100,中餐厅,裕丰源(福彩路店),晨旭路8号,113.698545,34.80216,0371-55936111;0371-55936333,8：00——22：00
金水区,50100,中餐厅,汕之味·焯粤潮州菜(民生东街店),正光北街(民生东街)9-5号,113.751286,34.769584,19900915550;19900915553,8：00——22：00
金水区,50100,中餐厅,三人行信阳味馆,金水东路88号楷林IFC国际金融中心D座(与心怡路交叉口),113.771853,34.77046,13837139222,8：00——22：00
金水区,50100,中餐厅,芸河荟艺术餐厅,绿地原盛国际6号楼B座附18号,113.769317,34.767339,0371-86556882,8：00——22：00
金水区,50100,中餐厅,解家河南菜(名门广场店),金水路与玉凤路交叉口东南角297号名门城市广场F1(农夫刘先生旁),113.71247,34.761819,13674902320,8：00——22：00
金水区,50100,中餐厅,那拉提新疆特色餐厅(三全路店),三全路渠东路交叉口向东100米路南,113.663383,34.828622,18039571372,8：00——22：00
金水区,50100,中餐厅,渔珺石锅鱼(龙子湖店),育翔小区东南门东150米,113.805667,34.816767,0371-55030196,8：00——22：00
金水区,50100,中餐厅,知青老食堂(沙口路店),沙口路115号(摩尔时代对面),113.642105,34.767306,0371-86067736;15290432181,8：00——22：00
金水区,50100,中餐厅,金元甲甲鱼馆(经三路店),经三路与红专路交叉口向东20米路北,113.693257,34.780115,16696691988,8：00——22：00
金水区,50100,中餐厅,黑土风情铁锅炖大鹅(十里铺店),东十里铺社区南门旁(东十里铺地铁站F口步行330米),113.729285,34.74792,0371-55625177;19900945117,8：00——22：00
金水区,50100,中餐厅,谷雨春红烧黄河大鲤鱼(紫荆山店),经八路街道金水路13号(紫荆山地铁站E口步行310米),113.680636,34.764324,0371-65529800;15638115151,8：00——22：00
金水区,50100,中餐厅,华豫川酒家(金水路店),金水路106号(紫荆山地铁站E口步行440米),113.678416,34.763701,0371-86681984,8：00——22：00
金水区,50100,中餐厅,观淮·信阳味道(姚寨路店),黄河路金城时代广场3号楼1层外场111号,113.704411,34.775569,0371-63221182,8：00——22：00
金水区,50100,中餐厅,西郊竹园甲鱼面(金融岛店),金融岛郑州银泰inPARK1区2楼B-L2001-2,113.736833,34.810197,0371-67545000,8：00——22：00
金水区,50100,中餐厅,西子品宴,英协路与凤凰东路交叉口向南50米路西,113.718025,34.743775,0371-55317555;19138010999;19900928567,8：00——22：00
金水区,50100,中餐厅,霸王别姬新派打边炉(天时路店),天赋路36号27号楼1-2层25号,113.752513,34.784124,18538760990,8：00——22：00
金水区,50100,中餐厅,江西老妈菜馆(国基路店),国基路89号9-102,113.645251,34.819649,15378778298;17638518379,8：00——22：00
金水区,50100,中餐厅,因味疆来新疆小馆(经三路店),经三路与东风路交叉口79-9号,113.692903,34.794042,19138021117,8：00——22：00
金水区,50100,中餐厅,西牧尚品新疆菜·土坑烤全羊,通泰路与金水路交叉口向北50米路东,113.733126,34.761841,0371-86598888,8：00——22：00
金水区,50100,中餐厅,桂府花园信阳菜,东风南路与七里河南路交叉口向西150米路南,113.766141,34.76143,0371-55238366,8：00——22：00
金水区,50100,中餐厅,华豫川酒家(英协路店),商城东路北商贸路西5号楼1单元1层6号,113.718068,34.753088,0371-60680666;0371-60680888,8：00——22：00
金水区,50100,中餐厅,山有月·茶与餐,北龙湖金融岛银泰inPark4区CL3022,113.729111,34.811433,15303715917,8：00——22：00
金水区,50100,中餐厅,重庆渝井巷老火锅(郑州天泽街店),逸水湾东门西南100米,113.738358,34.786022,16623658885,8：00——22：00
金水区,50100,中餐厅,蓉亭食贝(金融岛店),金融岛银泰4c2004-2005,113.7316,34.809769,0371-60101999,8：00——22：00
金水区,50100,中餐厅,食欲老院子荆芥疙瘩汤(尚座中心店),金水东路35号尚座中心一楼北广场,113.757194,34.76467,19900909665,8：00——22：00
金水区,50100,中餐厅,那拉提新疆特色餐厅(百福街店),郑东新区百福街与宏图街交叉口15-10号,113.736527,34.751918,13073726535,8：00——22：00
金水区,50100,中餐厅,西郊竹园甲鱼面(龙子湖店),尚贤街与明理路交叉口西北100米,113.809479,34.788799,0371-63959111,8：00——22：00
金水区,50100,中餐厅,苏园·家宴(众意路店),农业东路28号,113.722404,34.785918,0371-66752666,8：00——22：00
金水区,50100,中餐厅,张老炝方城炝锅烩面(郑州龙湖金融岛店),郑州银泰inPARK东门西南350米,113.73758,34.81057,0371-60982358;19137636958,8：00——22：00
金水区,50100,中餐厅,锦时山坊·江浙菜台州海鲜(创智天地店),郑东新区中道东路智慧岛创智天地3楼,113.807983,34.795646,0371-67971333;16603843339,8：00——22：00
金水区,50100,中餐厅,学长大盘鸡(龙子湖店),平安大道建业智慧港S1号,113.807334,34.791772,0371-60994776;13021405118,8：00——22：00
金水区,50100,中餐厅,杨生三味,金水区农业路与政七街交叉口向北80米路西,113.687347,34.787934,15538113615,8：00——22：00
金水区,50100,中餐厅,松针蔡记蒸饺(花园路店),花园路61号(黄河路地铁站D口步行250米),113.681529,34.776038,0371-55222198,8：00——22：00
金水区,50100,中餐厅,西郊竹园甲鱼面(豫海奥迪店),金水路与中州大道交汇处216号(广汇PAMA小区东门区正门向北50米),113.721087,34.764635,0371-65870000,8：00——22：00
金水区,50100,中餐厅,盘牛匠自助烤肉(郑东绿地店),金水东路80号绿地新都会F6层,113.766492,34.770326,13938560545,8：00——22：00
金水区,50100,中餐厅,本味·焖罐源(天泽街店),天泽街1之2-3,113.739271,34.786968,0371-68891199;15038078854,8：00——22：00
金水区,50100,中餐厅,福满苑酒楼,文化路48-1号,113.666963,34.780635,15515786267,8：00——22：00
金水区,50100,中餐厅,洛九门·洛阳涮牛肚(健康路店),经八路街道优胜南路36号明辉城市花园,113.664393,34.766695,18236802794,8：00——22：00
金水区,50100,中餐厅,仲和小馆(花园路老店正弘城店),花园路136号附31号(北三环地铁站B口步行400米),113.681059,34.801286,0371-88917188;19603719573,8：00——22：00
金水区,50100,中餐厅,十二道街川湘味菜馆(相济路店),熊儿河路与相济路交叉口东50米路南,113.770416,34.782489,0371-63336337,8：00——22：00
金水区,50100,中餐厅,秦姐鲜炒花椒鸡,升龙广场E区北6门东220米,113.708338,34.761472,18315479823,8：00——22：00
金水区,50100,中餐厅,豫雅园·烤鸭烩面,金水东路与心怡路交汇处东南角东方雅宝国际广场院内A岛1-3层,113.772601,34.768644,0371-55917878;15138951453,8：00——22：00
金水区,50100,中餐厅,郑州烤鸭总店(人民路店),紫荆山地铁站D口步行250米,113.680521,34.761536,0371-66231074;0371-66252796;0371-66266197,8：00——22：00
金水区,50100,中餐厅,小城外品质民间菜(国基路店),国基路98号院4号楼106/107商铺,113.644406,34.819655,0371-55022858,8：00——22：00
金水区,50100,中餐厅,豫满楼(正光路店),王鼎·国贸大厦东南门旁,113.751859,34.768798,0371-88888017,8：00——22：00
金水区,50100,中餐厅,徐升记不改良老火锅(郑州丰乐路店),南阳路街道丰乐路泉舜上城润泉苑12-112,113.654154,34.777382,18703667119,8：00——22：00
金水区,50100,中餐厅,阿海小馆(楷林IFC店),金水东路88号2号楼3层311号,113.772321,34.77047,15890089509,8：00——22：00
金水区,50100,中餐厅,解家河南菜(未来路店),纬五路东段66号金陵海悦酒店一楼门面房,113.707018,34.772473,0371-67547000,8：00——22：00
金水区,50100,中餐厅,寻味小馆(政七街店),农业路与政七街交叉口向北150米路西,113.68728,34.788374,0371-66208899;15515536209,8：00——22：00
